id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes
281687090,104725,1726633133,3833,"{'contestId': 104725, 'index': 'L', 'name': '养成游戏', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104725, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726629300}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,343,8908800
281686398,104725,1726632296,2996,"{'contestId': 104725, 'index': 'L', 'name': '养成游戏', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104725, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726629300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,265,9830400
281685367,104725,1726631104,1804,"{'contestId': 104725, 'index': 'A', 'name': '疾羽的救赎', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104725, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726629300}",C++20 (GCC 13-64),OK,TESTS,2,77,0
281685125,104725,1726630833,1533,"{'contestId': 104725, 'index': 'A', 'name': '疾羽的救赎', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104725, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726629300}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,77,0
281683865,104725,1726629618,318,"{'contestId': 104725, 'index': 'K', 'name': 'RSP', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104725, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726629300}",C++20 (GCC 13-64),OK,TESTS,30,62,102400
281606014,104065,1726576336,2147483647,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1668906240}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,46,0
281604324,104065,1726575453,2147483647,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1668906240}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,6,61,0
281604034,104065,1726575286,2147483647,"{'contestId': 104065, 'index': 'E', 'name': 'Hammer to Fall', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1668906240}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,12,3000,8908800
281603463,104065,1726574978,2147483647,"{'contestId': 104065, 'index': 'E', 'name': 'Hammer to Fall', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1668906240}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,12,3000,12492800
281590628,104065,1726567136,17936,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,31,0
281590516,104065,1726567066,17866,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,46,102400
281590396,104065,1726567000,17800,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,7,46,0
281590279,104065,1726566936,17736,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,5000,102400
281590222,104065,1726566893,17693,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,102400
281590056,104065,1726566780,17580,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,7,46,102400
281589989,104065,1726566738,17538,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,7,61,102400
281589942,104065,1726566707,17507,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,6,46,102400
281589908,104065,1726566682,17482,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,6,62,102400
281589844,104065,1726566639,17439,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,7,46,102400
281589700,104065,1726566547,17347,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,4,46,0
281589478,104065,1726566416,17216,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,1,5000,102400
281589391,104065,1726566366,17166,"{'contestId': 104065, 'index': 'D', 'name': ""Gambler's Ruin"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,7,46,0
281580278,104065,1726562063,12863,"{'contestId': 104065, 'index': 'E', 'name': 'Hammer to Fall', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),OK,TESTS,32,327,17203200
281571326,104065,1726557180,7980,"{'contestId': 104065, 'index': 'A', 'name': ""Ban or Pick, What's the Trick"", 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,3,46,102400
281564156,104065,1726552635,3435,"{'contestId': 104065, 'index': 'H', 'name': 'Life is Hard and Undecidable, but...', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),OK,TESTS,23,46,102400
281563693,104065,1726552303,3103,"{'contestId': 104065, 'index': 'H', 'name': 'Life is Hard and Undecidable, but...', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,31,0
281562164,104065,1726551197,1997,"{'contestId': 104065, 'index': 'M', 'name': 'Rock-Paper-Scissors Pyramid', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),OK,TESTS,31,78,716800
281561935,104065,1726551024,1824,"{'contestId': 104065, 'index': 'G', 'name': 'Let Them Eat Cake', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),OK,TESTS,11,61,0
281561448,104065,1726550730,1530,"{'contestId': 104065, 'index': 'G', 'name': 'Let Them Eat Cake', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,8,46,716800
281561042,104065,1726550388,1188,"{'contestId': 104065, 'index': 'C', 'name': 'Catch You Catch Me', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104065, 'members': [{'handle': 'FXLY_awa'}, {'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1726549200}",C++20 (GCC 13-64),OK,TESTS,18,155,11673600
281555553,451,1726544944,2147483647,"{'contestId': 451, 'index': 'E', 'name': 'Devu and Flowers', 'type': 'PROGRAMMING', 'points': 3000.0, 'rating': 2300, 'tags': ['bitmasks', 'combinatorics', 'number theory']}","{'contestId': 451, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1406215800}",C++17 (GCC 7-32),OK,TESTS,72,421,102400
281555211,451,1726544581,2147483647,"{'contestId': 451, 'index': 'E', 'name': 'Devu and Flowers', 'type': 'PROGRAMMING', 'points': 3000.0, 'rating': 2300, 'tags': ['bitmasks', 'combinatorics', 'number theory']}","{'contestId': 451, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1406215800}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,249,102400
281491916,105163,1726494717,11517,"{'contestId': 105163, 'index': 'G', 'name': 'Grey-like Code', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,15,61,0
281489002,105163,1726493283,10083,"{'contestId': 105163, 'index': 'F', 'name': 'Photography', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,35,1577,72294400
281475695,105163,1726486700,3500,"{'contestId': 105163, 'index': 'F', 'name': 'Photography', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,8,3000,204800
281474473,105163,1726486009,2809,"{'contestId': 105163, 'index': 'J', 'name': 'Trade', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,13,484,24576000
281472868,105163,1726485110,1910,"{'contestId': 105163, 'index': 'D', 'name': 'Card Game', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,11,77,0
281471883,105163,1726484560,1360,"{'contestId': 105163, 'index': 'K', 'name': 'Puzzle', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,16,62,102400
281470493,105163,1726483751,551,"{'contestId': 105163, 'index': 'B', 'name': 'String', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,8,62,0
281470349,105163,1726483665,465,"{'contestId': 105163, 'index': 'I', 'name': 'This is an easy problem', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),OK,TESTS,10,46,102400
281470074,105163,1726483509,309,"{'contestId': 105163, 'index': 'B', 'name': 'String', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 105163, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726483200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,77,0
281379870,1200,1726415963,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++20 (GCC 13-64),OK,TESTS,138,93,8704000
281379759,1200,1726415903,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8089600
281378889,1200,1726415497,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9830400
281378209,1200,1726415188,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8089600
281377610,1200,1726414894,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,0
281376295,1200,1726414323,2147483647,"{'contestId': 1200, 'index': 'E', 'name': 'Compress Words', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']}","{'contestId': 1200, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1565526900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,0
281373078,808,1726412990,2147483647,"{'contestId': 808, 'index': 'G', 'name': 'Anthem of Berland', 'type': 'PROGRAMMING', 'rating': 2300, 'tags': ['dp', 'strings']}","{'contestId': 808, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1494860700}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,8,46,0
281369253,471,1726411399,2147483647,"{'contestId': 471, 'index': 'D', 'name': 'MUH and Cube Walls', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1800, 'tags': ['string suffix structures', 'strings']}","{'contestId': 471, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1411745400}",C++17 (GCC 7-32),OK,TESTS,30,139,11571200
281368957,471,1726411275,2147483647,"{'contestId': 471, 'index': 'D', 'name': 'MUH and Cube Walls', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1800, 'tags': ['string suffix structures', 'strings']}","{'contestId': 471, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1411745400}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,0
281296089,2005,1726367750,2147483647,"{'contestId': 2005, 'index': 'C', 'name': 'Lazy Narek', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1800, 'tags': ['dp', 'implementation', 'strings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),OK,TESTS,21,265,0
281213894,2005,1726328352,3852,"{'contestId': 2005, 'index': 'B2', 'name': 'The Strict Teacher (Hard Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1200, 'tags': ['binary search', 'greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),OK,TESTS,11,250,2048000
281213508,2005,1726328325,3825,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),OK,TESTS,10,187,0
281198288,2005,1726327326,2826,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,1,140,0
281196864,2005,1726327245,2745,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,0,46,0
281196434,2005,1726327219,2719,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),COMPILATION_ERROR,PRETESTS,0,0,0
281193817,2005,1726327060,2560,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,0,46,0
281170907,2005,1726325966,1466,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,1,156,0
281165471,2005,1726325724,1224,"{'contestId': 2005, 'index': 'B1', 'name': 'The Strict Teacher (Easy Version)', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,1,155,0
281145806,2005,1726324961,461,"{'contestId': 2005, 'index': 'A', 'name': 'Simple Palindrome', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 900, 'tags': ['combinatorics', 'constructive algorithms', 'greedy', 'math']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),OK,TESTS,4,61,0
281139946,2005,1726324756,256,"{'contestId': 2005, 'index': 'A', 'name': 'Simple Palindrome', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 900, 'tags': ['combinatorics', 'constructive algorithms', 'greedy', 'math']}","{'contestId': 2005, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 49, 'startTimeSeconds': 1726324500}",C++17 (GCC 7-32),WRONG_ANSWER,PRETESTS,0,30,0
281081488,1917,1726297597,3097,"{'contestId': 1917, 'index': 'C', 'name': 'Watering an Array', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1600, 'tags': ['brute force', 'greedy', 'implementation', 'math']}","{'contestId': 1917, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1726294500}",C++17 (GCC 7-32),OK,TESTS,42,93,4915200
