contestId,index,name,type,points,tags,rating
1470,C,Strange Shuffle,PROGRAMMING,1000.0,"['binary search', 'brute force', 'constructive algorithms', 'interactive']",2500
1470,B,Strange Definition,PROGRAMMING,750.0,"['bitmasks', 'graphs', 'hashing', 'math', 'number theory']",1900
1470,A,Strange Birthday Party,PROGRAMMING,500.0,"['binary search', 'dp', 'greedy', 'sortings', 'two pointers']",1300
1469,F,Power Sockets,PROGRAMMING,,"['binary search', 'data structures', 'greedy']",2600
1469,E,A Bit Similar,PROGRAMMING,,"['bitmasks', 'brute force', 'hashing', 'string suffix structures', 'strings', 'two pointers']",2400
1469,D,Ceil Divisions,PROGRAMMING,,"['brute force', 'constructive algorithms', 'math', 'number theory']",1700
1469,C,Building a Fence,PROGRAMMING,,"['dp', 'greedy', 'implementation', 'two pointers']",1600
1469,B,Red and Blue,PROGRAMMING,,"['dp', 'greedy']",1000
1469,A,Regular Bracket Sequence,PROGRAMMING,,"['constructive algorithms', 'greedy']",1000
1468,N,Waste Sorting,PROGRAMMING,,"['greedy', 'implementation']",900
1468,M,Similar Sets,PROGRAMMING,,"['data structures', 'graphs', 'implementation']",2300
1468,L,Prime Divisors Selection,PROGRAMMING,,"['binary search', 'greedy', 'math', 'number theory']",2700
1468,K,The Robot,PROGRAMMING,,"['brute force', 'implementation']",1600
1468,J,Road Reform,PROGRAMMING,,"['dsu', 'graphs', 'greedy']",1800
1468,I,Plane Tiling,PROGRAMMING,,"['geometry', 'implementation', 'math']",2500
1468,H,K and Medians,PROGRAMMING,,"['constructive algorithms', 'greedy', 'math']",2200
1468,G,Hobbits,PROGRAMMING,,"['binary search', 'geometry']",2500
1468,F,Full Turn,PROGRAMMING,,"['geometry', 'hashing', 'number theory']",1700
1468,E,Four Segments,PROGRAMMING,,['greedy'],800
1468,D,Firecrackers,PROGRAMMING,,"['binary search', 'sortings']",1700
1468,C,Berpizza,PROGRAMMING,,"['data structures', 'implementation']",1400
1468,B,Bakery,PROGRAMMING,,"['data structures', 'dsu']",2900
1468,A,LaIS,PROGRAMMING,,"['data structures', 'dp', 'greedy']",2200
1467,E,Distinctive Roots in a Tree,PROGRAMMING,2500.0,"['data structures', 'dfs and similar', 'dp', 'trees']",2500
1467,D,Sum of Paths,PROGRAMMING,1750.0,"['combinatorics', 'dp', 'math']",2200
1467,C,Three Bags,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy']",1900
1467,B,Hills And Valleys,PROGRAMMING,1000.0,"['brute force', 'implementation']",1700
1467,A,Wizard of Orz,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'math']",900
1466,I,The Riddle of the Sphinx,PROGRAMMING,4000.0,"['binary search', 'data structures', 'data structures', 'interactive']",3400
1466,H,Finding satisfactory solutions,PROGRAMMING,3500.0,"['combinatorics', 'dp', 'graphs', 'greedy', 'math']",3300
1466,G,Song of the Sirens,PROGRAMMING,2500.0,"['combinatorics', 'divide and conquer', 'hashing', 'math', 'string suffix structures', 'strings']",2600
1466,F,Euclid's nightmare,PROGRAMMING,1750.0,"['bitmasks', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']",2100
1466,E,Apollo versus Pan,PROGRAMMING,1500.0,"['bitmasks', 'brute force', 'math']",1800
1466,D,13th Labour of Heracles,PROGRAMMING,1000.0,"['data structures', 'greedy', 'sortings', 'trees']",1500
1466,C,Canine poetry,PROGRAMMING,1000.0,"['dp', 'greedy', 'strings']",1300
1466,B,Last minute enhancements,PROGRAMMING,750.0,"['dp', 'greedy']",800
1466,A,Bovine Dilemma,PROGRAMMING,500.0,"['brute force', 'geometry', 'math']",800
1464,F,My Beautiful Madness,PROGRAMMING,3000.0,"['data structures', 'trees']",3500
1463,F,Max Correct Set,PROGRAMMING,,"['bitmasks', 'dp', 'math']",3100
1463,E,Plan of Lectures,PROGRAMMING,,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'implementation', 'sortings', 'trees']",2400
1463,D,Pairs,PROGRAMMING,,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']",1900
1463,C,Busy Robot,PROGRAMMING,,['implementation'],1800
1463,B,Find The Array,PROGRAMMING,,"['bitmasks', 'constructive algorithms', 'greedy']",1400
1463,A,Dungeon,PROGRAMMING,,"['binary search', 'math']",1100
1462,F,The Treasure of The Segments,PROGRAMMING,,"['binary search', 'data structures', 'greedy']",1800
1462,E2,Close Tuples (hard version),PROGRAMMING,,"['binary search', 'combinatorics', 'implementation', 'math', 'sortings', 'two pointers']",1700
1462,E1,Close Tuples (easy version),PROGRAMMING,,"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']",1500
1462,D,Add to Neighbour and Remove,PROGRAMMING,,"['greedy', 'math', 'number theory']",1400
1462,C,Unique Number,PROGRAMMING,,"['brute force', 'greedy', 'math']",900
1462,B,Last Year's Substring,PROGRAMMING,,"['dp', 'implementation', 'strings']",800
1462,A,Favorite Sequence,PROGRAMMING,,"['implementation', 'two pointers']",800
1461,F,Mathematical Expression,PROGRAMMING,2750.0,"['constructive algorithms', 'dp', 'greedy']",2700
1461,E,Water Level,PROGRAMMING,2250.0,"['brute force', 'graphs', 'greedy', 'implementation', 'math']",2200
1461,D,Divide and Summarize,PROGRAMMING,1500.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation', 'sortings']",1600
1461,C,Random Events,PROGRAMMING,1250.0,"['dp', 'math', 'probabilities']",1500
1461,B,Find the Spruce,PROGRAMMING,1000.0,"['brute force', 'dp', 'implementation']",1400
1461,A,String Generation,PROGRAMMING,500.0,"['constructive algorithms', 'greedy']",800
1459,B,Move and Turn,PROGRAMMING,1000.0,"['dp', 'math']",1300
1459,A,Red-Blue Shuffle,PROGRAMMING,750.0,"['math', 'probabilities']",800
1458,F,Range Diameter Sum,PROGRAMMING,3500.0,"['data structures', 'trees']",3500
1458,E,Nim Shortcuts,PROGRAMMING,2250.0,"['data structures', 'games']",3100
1458,D,Flip and Reverse,PROGRAMMING,2000.0,"['data structures', 'graphs', 'greedy']",3100
1458,C,Latin Square,PROGRAMMING,1500.0,"['math', 'matrices']",2700
1458,B,Glass Half Spilled,PROGRAMMING,1000.0,['dp'],2000
1458,A,Row GCD,PROGRAMMING,500.0,"['math', 'number theory']",1600
1456,E,XOR-ranges,PROGRAMMING,3000.0,"['dp', 'greedy']",3500
1455,G,Forbidden Value,PROGRAMMING,,"['data structures', 'dp']",2900
1455,F,String and Operations,PROGRAMMING,,"['dp', 'greedy']",2800
1455,E,Four Points,PROGRAMMING,,"['brute force', 'constructive algorithms', 'flows', 'geometry', 'greedy', 'implementation', 'math', 'ternary search']",2400
1455,D,Sequence and Swaps,PROGRAMMING,,"['dp', 'greedy', 'sortings']",1600
1455,C,Ping-pong,PROGRAMMING,,"['constructive algorithms', 'games', 'math']",1100
1455,B,Jumps,PROGRAMMING,,"['constructive algorithms', 'math']",1200
1455,A,Strange Functions,PROGRAMMING,,"['math', 'number theory']",800
1454,F,Array Partition,PROGRAMMING,,"['binary search', 'data structures', 'greedy', 'two pointers']",2100
1454,E,Number of Simple Paths,PROGRAMMING,,"['combinatorics', 'dfs and similar', 'graphs', 'trees']",2000
1454,D,Number into Sequence,PROGRAMMING,,"['constructive algorithms', 'math', 'number theory']",1300
1454,C,Sequence Transformation,PROGRAMMING,,"['greedy', 'implementation']",1200
1454,B,Unique Bid Auction,PROGRAMMING,,['implementation'],800
1454,A,Special Permutation,PROGRAMMING,,"['constructive algorithms', 'probabilities']",800
1453,F,Even Harder,PROGRAMMING,3500.0,['dp'],2700
1453,E,Dog Snacks,PROGRAMMING,2500.0,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",2300
1453,D,Checkpoints,PROGRAMMING,2000.0,"['brute force', 'constructive algorithms', 'greedy', 'math', 'probabilities']",1900
1453,C,Triangles,PROGRAMMING,1500.0,"['greedy', 'implementation']",1700
1453,B,Suffix Operations,PROGRAMMING,1000.0,"['constructive algorithms', 'implementation']",1400
1453,A,Cancel the Trains,PROGRAMMING,500.0,['implementation'],800
1452,G,Game On Tree,PROGRAMMING,,"['data structures', 'dfs and similar', 'greedy', 'trees']",2700
1452,F,Divide Powers,PROGRAMMING,,"['constructive algorithms', 'greedy']",2900
1452,E,Two Editorials,PROGRAMMING,,"['brute force', 'dp', 'greedy', 'sortings', 'two pointers']",2500
1452,D,Radio Towers,PROGRAMMING,,"['combinatorics', 'dp', 'math']",1600
1452,C,Two Brackets,PROGRAMMING,,['greedy'],800
1452,B,Toy Blocks,PROGRAMMING,,"['binary search', 'greedy', 'math', 'sortings']",1400
1452,A,Robot Program,PROGRAMMING,,['math'],800
1451,F,Nullify The Matrix,PROGRAMMING,3000.0,"['constructive algorithms', 'games']",2700
1451,E2,Bitwise Queries (Hard Version),PROGRAMMING,1000.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']",2300
1451,E1,Bitwise Queries (Easy Version),PROGRAMMING,1500.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']",2000
1451,D,Circle Game,PROGRAMMING,1750.0,"['games', 'geometry', 'math']",1700
1451,C,String Equality,PROGRAMMING,1250.0,"['dp', 'greedy', 'hashing', 'implementation', 'strings']",1400
1451,B,Non-Substring Subsequence,PROGRAMMING,750.0,"['dp', 'greedy', 'implementation', 'strings']",900
1451,A,Subtract or Divide,PROGRAMMING,500.0,"['greedy', 'math']",800
1450,H2,Multithreading (Hard Version),PROGRAMMING,1750.0,"['combinatorics', 'implementation', 'math']",3300
1450,H1,Multithreading (Easy Version),PROGRAMMING,2750.0,"['combinatorics', 'fft', 'math']",2900
1450,G,Communism,PROGRAMMING,3750.0,"['bitmasks', 'dp', 'trees']",3500
1450,F,The Struggling Contestant,PROGRAMMING,2750.0,"['constructive algorithms', 'greedy']",2400
1450,E,Capitalism,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']",2700
1450,D,Rating Compression,PROGRAMMING,1750.0,"['binary search', 'data structures', 'greedy', 'implementation', 'two pointers']",1800
1450,C2,Errich-Tac-Toe (Hard Version),PROGRAMMING,750.0,"['constructive algorithms', 'math']",2300
1450,C1,Errich-Tac-Toe (Easy Version),PROGRAMMING,1000.0,"['constructive algorithms', 'math']",2100
1450,B,Balls of Steel,PROGRAMMING,750.0,"['brute force', 'geometry', 'greedy']",1000
1450,A,Avoid Trygub,PROGRAMMING,500.0,"['constructive algorithms', 'sortings']",800
1447,B,Numbers Box,PROGRAMMING,1000.0,"['greedy', 'math']",1000
1447,A,Add Candies,PROGRAMMING,500.0,"['constructive algorithms', 'math']",800
1446,F,Line Distance,PROGRAMMING,3000.0,"['binary search', 'data structures', 'geometry']",3200
1446,E,Long Recovery,PROGRAMMING,3000.0,"['constructive algorithms', 'dfs and similar']",3500
1446,D2,Frequency Problem (Hard Version),PROGRAMMING,750.0,"['data structures', 'greedy', 'two pointers']",3000
1446,D1,Frequency Problem (Easy Version),PROGRAMMING,1750.0,"['data structures', 'greedy']",2600
1446,C,Xor Tree,PROGRAMMING,1250.0,"['binary search', 'bitmasks', 'data structures', 'divide and conquer', 'dp', 'trees']",2100
1446,B,Catching Cheaters,PROGRAMMING,1000.0,"['dp', 'strings']",1800
1446,A,Knapsack,PROGRAMMING,500.0,"['constructive algorithms', 'greedy', 'sortings']",1300
1445,B,Elimination,PROGRAMMING,1000.0,"['greedy', 'math']",900
1445,A,Array Rearrangment,PROGRAMMING,500.0,"['greedy', 'sortings']",800
1444,E,Finding the Vertex,PROGRAMMING,3000.0,"['brute force', 'dfs and similar', 'dp', 'interactive', 'trees']",3500
1444,D,Rectangular Polyline,PROGRAMMING,2000.0,"['constructive algorithms', 'dp', 'geometry']",2900
1444,C,Team-Building,PROGRAMMING,1500.0,"['data structures', 'dfs and similar', 'dsu', 'graphs']",2500
1444,B,Divide and Sum,PROGRAMMING,1000.0,"['combinatorics', 'math', 'sortings']",1900
1444,A,Division,PROGRAMMING,500.0,"['brute force', 'math', 'number theory']",1500
1443,E,Long Permutation,PROGRAMMING,2500.0,"['brute force', 'math', 'two pointers']",2400
1443,C,The Delivery Dilemma,PROGRAMMING,1500.0,"['binary search', 'greedy', 'sortings']",1400
1443,B,Saving the City,PROGRAMMING,1000.0,"['dp', 'greedy', 'math', 'sortings']",1300
1443,A,Kids Seating,PROGRAMMING,500.0,"['constructive algorithms', 'math']",800
1442,F,Differentiating Games,PROGRAMMING,2500.0,"['games', 'interactive']",3400
1442,E,"Black, White and Grey Tree",PROGRAMMING,1750.0,"['binary search', 'constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']",3000
1442,D,Sum,PROGRAMMING,1750.0,"['data structures', 'divide and conquer', 'dp', 'greedy']",2800
1442,C,Graph Transpositions,PROGRAMMING,1500.0,"['dfs and similar', 'graphs', 'greedy', 'shortest paths']",2400
1442,B,Identify the Operations,PROGRAMMING,1000.0,"['combinatorics', 'data structures', 'dsu', 'greedy', 'implementation']",1800
1442,A,Extreme Subtraction,PROGRAMMING,500.0,"['constructive algorithms', 'dp', 'greedy']",1800
1440,B,Sum of Medians,PROGRAMMING,1000.0,"['greedy', 'math']",900
1440,A,Buy the String,PROGRAMMING,500.0,"['implementation', 'math']",800
1439,E,Cheat and Win,PROGRAMMING,2500.0,"['bitmasks', 'data structures', 'games', 'trees']",3500
1439,D,INOI Final Contests,PROGRAMMING,2500.0,"['combinatorics', 'dp', 'fft']",3100
1439,C,Greedy Shopping,PROGRAMMING,1750.0,"['binary search', 'data structures', 'divide and conquer', 'greedy', 'implementation']",2600
1439,B,Graph Subset Problem,PROGRAMMING,1250.0,"['constructive algorithms', 'data structures', 'graphs']",2600
1439,A2,Binary Table (Hard Version),PROGRAMMING,500.0,"['constructive algorithms', 'graphs', 'greedy', 'implementation']",1900
1439,A1,Binary Table (Easy Version),PROGRAMMING,500.0,"['constructive algorithms', 'implementation']",1500
1438,F,Olha and Igor,PROGRAMMING,3000.0,"['interactive', 'probabilities', 'trees']",3000
1438,E,Yurii Can Do Everything,PROGRAMMING,2250.0,"['binary search', 'bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'two pointers']",2500
1438,D,Powerful Ksenia,PROGRAMMING,1750.0,"['bitmasks', 'constructive algorithms', 'math']",2200
1438,C,Engineer Artem,PROGRAMMING,1250.0,"['2-sat', 'chinese remainder theorem', 'constructive algorithms', 'fft', 'flows']",2000
1438,B,Valerii Against Everyone,PROGRAMMING,750.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",1000
1438,A,Specific Tastes of Andre ,PROGRAMMING,500.0,"['constructive algorithms', 'implementation']",800
1437,G,Death DBMS,PROGRAMMING,,"['data structures', 'string suffix structures', 'strings', 'trees']",2600
1437,F,Emotional Fishermen,PROGRAMMING,,"['combinatorics', 'dp', 'math', 'two pointers']",2600
1437,E,Make It Increasing,PROGRAMMING,,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'implementation']",2200
1437,D,Minimal Height Tree,PROGRAMMING,,"['graphs', 'greedy', 'shortest paths', 'trees']",1600
1437,C,Chef Monocarp,PROGRAMMING,,"['dp', 'flows', 'graph matchings', 'greedy', 'math', 'sortings']",1800
1437,B,Reverse Binary Strings,PROGRAMMING,,"['constructive algorithms', 'greedy']",1200
1437,A,Marketing Scheme,PROGRAMMING,,"['brute force', 'constructive algorithms', 'greedy', 'math']",800
1436,F,Sum Over Subsets,PROGRAMMING,3000.0,"['combinatorics', 'math', 'number theory']",2800
1436,E,Complicated Computations,PROGRAMMING,2500.0,"['binary search', 'data structures', 'two pointers']",2400
1436,D,Bandit in a City,PROGRAMMING,2000.0,"['binary search', 'dfs and similar', 'graphs', 'greedy', 'trees']",1900
1436,C,Binary Search,PROGRAMMING,1500.0,"['binary search', 'combinatorics']",1500
1436,B,Prime Square,PROGRAMMING,1000.0,"['constructive algorithms', 'math']",900
1436,A,Reorder,PROGRAMMING,500.0,['math'],800
1434,E,A Convex Game,PROGRAMMING,2500.0,"['dsu', 'games']",3500
1433,G,Reducing Delivery Cost,PROGRAMMING,,"['brute force', 'graphs', 'shortest paths']",2100
1433,F,Zero Remainder Sum ,PROGRAMMING,,['dp'],2100
1433,E,Two Round Dances,PROGRAMMING,,"['combinatorics', 'math']",1300
1433,D,Districts Connection,PROGRAMMING,,"['constructive algorithms', 'dfs and similar']",1200
1433,C,Dominant Piranha,PROGRAMMING,,"['constructive algorithms', 'greedy']",900
1433,B,Yet Another Bookshelf,PROGRAMMING,,"['greedy', 'implementation']",800
1433,A,Boring Apartments,PROGRAMMING,,"['implementation', 'math']",800
1431,J,Zero-XOR Array,PROGRAMMING,,"['*special', 'dp']",3400
1431,I,Cyclic Shifts,PROGRAMMING,,"['*special', 'strings']",2900
1431,H,Rogue-like Game,PROGRAMMING,,"['*special', 'brute force', 'greedy', 'two pointers']",2600
1431,G,Number Deletion Game,PROGRAMMING,,"['*special', 'dp', 'games', 'greedy']",2100
1431,F,Neural Network Problem,PROGRAMMING,,"['*special', 'binary search', 'greedy']",2100
1431,E,Chess Match,PROGRAMMING,,['*special'],2000
1431,D,Used Markers,PROGRAMMING,,"['*special', 'greedy']",1500
1431,C,Black Friday,PROGRAMMING,,"['*special', 'implementation']",1600
1431,B,Polycarp and the Language of Gods,PROGRAMMING,,"['*special', 'implementation', 'two pointers']",1400
1431,A,Selling Hamburgers,PROGRAMMING,,['*special'],800
1430,G,Yet Another DAG Problem,PROGRAMMING,,"['bitmasks', 'dfs and similar', 'dp', 'flows', 'graphs', 'math']",2600
1430,F,Realistic Gameplay,PROGRAMMING,,"['dp', 'greedy']",2600
1430,E,String Reversal,PROGRAMMING,,"['data structures', 'greedy', 'strings']",1900
1430,D,String Deletion,PROGRAMMING,,"['binary search', 'data structures', 'greedy', 'two pointers']",1700
1430,C,Numbers on Whiteboard,PROGRAMMING,,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'math']",1000
1430,B,Barrels,PROGRAMMING,,"['greedy', 'implementation', 'sortings']",800
1430,A,Number of Apartments,PROGRAMMING,,"['brute force', 'constructive algorithms', 'math']",900
1428,H,Rotary Laser Lock,PROGRAMMING,4000.0,"['binary search', 'interactive']",3500
1428,G2,Lucky Numbers (Hard Version),PROGRAMMING,750.0,"['dp', 'greedy']",3000
1428,G1,Lucky Numbers (Easy Version),PROGRAMMING,2250.0,"['dp', 'greedy']",2900
1428,F,Fruit Sequences,PROGRAMMING,1750.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'two pointers']",2400
1428,E,Carrots for Rabbits,PROGRAMMING,1750.0,"['binary search', 'data structures', 'greedy', 'math', 'sortings']",2200
1428,D,Bouncing Boomerangs,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation']",1900
1428,C,ABBB,PROGRAMMING,1000.0,"['brute force', 'data structures', 'greedy', 'strings']",1100
1428,B,Belted Rooms,PROGRAMMING,1000.0,"['graphs', 'implementation']",1200
1428,A,Box is Pull,PROGRAMMING,500.0,['math'],800
1427,H,Prison Break,PROGRAMMING,4500.0,"['binary search', 'games', 'geometry', 'ternary search']",3500
1427,G,One Billion Shades of Grey,PROGRAMMING,2250.0,"['flows', 'graphs']",3300
1427,F,Boring Card Game,PROGRAMMING,2250.0,"['data structures', 'greedy', 'trees']",3200
1427,E,Xum,PROGRAMMING,1500.0,"['bitmasks', 'constructive algorithms', 'math', 'matrices', 'number theory']",2500
1427,D,Unshuffling a Deck,PROGRAMMING,1000.0,"['constructive algorithms', 'implementation']",2000
1427,C,The Hard Work of Paparazzi,PROGRAMMING,1000.0,['dp'],2000
1427,B,Chess Cheater,PROGRAMMING,750.0,"['greedy', 'implementation', 'sortings']",1400
1427,A,Avoiding Zero,PROGRAMMING,500.0,"['math', 'sortings']",900
1426,F,Number of Subsequences,PROGRAMMING,,"['combinatorics', 'dp', 'strings']",2000
1426,E,"Rock, Paper, Scissors",PROGRAMMING,,"['brute force', 'constructive algorithms', 'flows', 'greedy', 'math']",1800
1426,D,Non-zero Segments,PROGRAMMING,,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",1500
1426,C,Increase and Copy,PROGRAMMING,,"['binary search', 'constructive algorithms', 'math']",1100
1426,B,Symmetric Matrix,PROGRAMMING,,['implementation'],900
1426,A,Floor Number,PROGRAMMING,,"['implementation', 'math']",800
1425,I,Impressive Harvesting of The Orchard,PROGRAMMING,,['data structures'],2800
1425,H,Huge Boxes of Animal Toys,PROGRAMMING,,['constructive algorithms'],1300
1425,F,Flamingoes of Mystery,PROGRAMMING,,['interactive'],1400
1425,E,Excitation of Atoms,PROGRAMMING,,"['greedy', 'implementation']",2200
1425,D,Danger of Mad Snakes,PROGRAMMING,,"['combinatorics', 'dp', 'math']",2300
1425,C,Captain of Knights,PROGRAMMING,,['math'],3100
1425,B,Blue and Red of Our Faculty!,PROGRAMMING,,"['divide and conquer', 'dp']",2600
1425,A,Arena of Greed,PROGRAMMING,,"['games', 'greedy']",1400
1424,M,Ancient Language,PROGRAMMING,,"['graphs', 'sortings']",2200
1424,G,Years,PROGRAMMING,,"['data structures', 'sortings']",1300
1423,N,BubbleSquare Tokens,PROGRAMMING,,[],3500
1423,M,Milutin's Plums,PROGRAMMING,,['interactive'],2800
1423,L,Light switches,PROGRAMMING,,['meet-in-the-middle'],2600
1423,K,Lonely Numbers,PROGRAMMING,,"['binary search', 'math', 'number theory', 'two pointers']",1600
1423,J,Bubble Cup hypothesis,PROGRAMMING,,"['bitmasks', 'constructive algorithms', 'dp', 'math']",2400
1423,I,Lookup Tables,PROGRAMMING,,['bitmasks'],3000
1423,H,Virus,PROGRAMMING,,"['data structures', 'divide and conquer', 'dsu', 'graphs']",2500
1423,G,Growing flowers,PROGRAMMING,,['data structures'],3500
1423,F,Coins,PROGRAMMING,,['math'],2700
1423,E,5G Antenna Towers,PROGRAMMING,,['geometry'],2700
1423,D,Does anyone else hate the wind?,PROGRAMMING,,[],3100
1423,C,Dušan's Railway,PROGRAMMING,,"['divide and conquer', 'graphs', 'trees']",3500
1423,B,Valuable Paper,PROGRAMMING,,"['binary search', 'flows', 'graph matchings', 'graphs']",1900
1423,A,Wakanda Forever,PROGRAMMING,,[],3500
1422,F,Boring Queries,PROGRAMMING,2750.0,"['data structures', 'math', 'number theory']",2700
1422,E,Minlexes,PROGRAMMING,2000.0,"['dp', 'greedy', 'implementation', 'strings']",2700
1422,D,Returning Home,PROGRAMMING,1500.0,"['graphs', 'shortest paths', 'sortings']",2300
1422,C,Bargain,PROGRAMMING,1000.0,"['combinatorics', 'dp', 'math']",1700
1422,B,Nice Matrix,PROGRAMMING,750.0,"['greedy', 'implementation', 'math']",1300
1422,A,Fence,PROGRAMMING,500.0,"['geometry', 'math']",800
1421,E,Swedish Heroes,PROGRAMMING,2500.0,"['brute force', 'dp', 'implementation']",2700
1421,D,Hexagons,PROGRAMMING,2000.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math', 'shortest paths']",1900
1421,C,Palindromifier,PROGRAMMING,1500.0,"['constructive algorithms', 'strings']",1400
1421,B,Putting Bricks in the Wall,PROGRAMMING,1000.0,"['constructive algorithms', 'implementation']",1100
1421,A,XORwice,PROGRAMMING,500.0,"['bitmasks', 'greedy', 'math']",800
1420,E,Battle Lemmings,PROGRAMMING,3000.0,"['dp', 'greedy']",2500
1420,D,Rescue Nibel!,PROGRAMMING,2000.0,"['combinatorics', 'data structures', 'sortings']",1800
1420,C2,Pokémon Army (hard version),PROGRAMMING,1250.0,"['data structures', 'divide and conquer', 'dp', 'greedy', 'implementation']",2100
1420,C1,Pokémon Army (easy version),PROGRAMMING,1000.0,"['constructive algorithms', 'dp', 'greedy']",1300
1420,B,Rock and Lever,PROGRAMMING,1000.0,"['bitmasks', 'math']",1200
1420,A,Cubes Sorting,PROGRAMMING,500.0,"['math', 'sortings']",900
1419,F,Rain of Fire,PROGRAMMING,3000.0,"['binary search', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'implementation']",2800
1419,E,Decryption,PROGRAMMING,2250.0,"['constructive algorithms', 'implementation', 'math', 'number theory']",2100
1419,D2,Sage's Birthday (hard version),PROGRAMMING,1000.0,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings', 'two pointers']",1500
1419,D1,Sage's Birthday (easy version),PROGRAMMING,750.0,"['binary search', 'constructive algorithms', 'greedy', 'sortings']",1000
1419,C,Killjoy,PROGRAMMING,1250.0,"['greedy', 'implementation', 'math']",1500
1419,B,Stairs,PROGRAMMING,750.0,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math']",1200
1419,A,Digit Game,PROGRAMMING,500.0,"['games', 'greedy', 'implementation']",900
1418,G,Three Occurrences,PROGRAMMING,,"['data structures', 'divide and conquer', 'hashing', 'two pointers']",2500
1418,F,Equal Product,PROGRAMMING,,"['data structures', 'math', 'number theory', 'two pointers']",3000
1418,E,Expected Damage,PROGRAMMING,,"['binary search', 'combinatorics', 'probabilities']",2400
1418,D,Trash Problem,PROGRAMMING,,"['data structures', 'implementation']",2100
1418,C,Mortal Kombat Tower,PROGRAMMING,,"['dp', 'graphs', 'greedy', 'shortest paths']",1500
1418,B,Negative Prefixes,PROGRAMMING,,"['greedy', 'sortings']",1300
1418,A,Buying Torches,PROGRAMMING,,['math'],1000
1417,B,Two Arrays,PROGRAMMING,1000.0,"['greedy', 'math', 'sortings']",1100
1417,A,Copy-paste,PROGRAMMING,500.0,"['greedy', 'math']",800
1416,F,Showing Off,PROGRAMMING,2750.0,"['flows', 'graph matchings', 'greedy', 'implementation']",3300
1416,E,Split,PROGRAMMING,2250.0,"['binary search', 'data structures', 'dp', 'greedy']",3200
1416,D,Graph and Queries,PROGRAMMING,2000.0,"['data structures', 'dsu', 'graphs', 'implementation', 'trees']",2600
1416,C,XOR Inverse,PROGRAMMING,1250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math', 'sortings', 'strings', 'trees']",2000
1416,B,Make Them Equal,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'math']",2000
1416,A,k-Amazing Numbers,PROGRAMMING,500.0,"['binary search', 'data structures', 'implementation', 'two pointers']",1500
1415,F,Cakes for Clones,PROGRAMMING,3000.0,['dp'],2900
1415,E,New Game Plus!,PROGRAMMING,2500.0,"['constructive algorithms', 'greedy', 'math']",2200
1415,D,XOR-gun,PROGRAMMING,2000.0,"['bitmasks', 'brute force', 'constructive algorithms']",2000
1415,C,Bouncing Ball,PROGRAMMING,1250.0,"['brute force', 'dp', 'implementation']",1400
1415,B,Repainting Street,PROGRAMMING,1250.0,"['brute force', 'brute force', 'greedy']",1100
1415,A,Prison Break,PROGRAMMING,500.0,"['brute force', 'math']",800
1413,F,Roads and Ramen,PROGRAMMING,3000.0,"['data structures', 'trees']",2800
1413,E,Solo mid Oracle,PROGRAMMING,2250.0,"['greedy', 'math', 'ternary search']",2100
1413,D,Shurikens,PROGRAMMING,2000.0,"['data structures', 'greedy', 'implementation']",1700
1413,C,Perform Easily,PROGRAMMING,1500.0,"['binary search', 'brute force', 'dp', 'implementation', 'sortings', 'two pointers']",1900
1413,B,A New Technique,PROGRAMMING,1000.0,['implementation'],1100
1413,A,Finding Sasuke,PROGRAMMING,500.0,"['constructive algorithms', 'math']",800
1411,G,No Game No Life,PROGRAMMING,3250.0,"['bitmasks', 'games', 'math', 'matrices']",2700
1411,F,The Thorny Path,PROGRAMMING,2750.0,"['greedy', 'math']",3000
1411,E,Poman Numbers,PROGRAMMING,2250.0,"['bitmasks', 'greedy', 'math', 'strings']",2300
1411,D,Grime Zoo,PROGRAMMING,2000.0,"['brute force', 'greedy', 'implementation', 'strings']",2100
1411,C,Peaceful Rooks,PROGRAMMING,1750.0,"['dfs and similar', 'dsu', 'graphs']",1700
